Country,Time,Accommodation,Purpose,Duration,Transport,Destination,Value_accomodation,Value_transport,Value_destination
Austria,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,77400.0
Austria,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,149152.0
Austria,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,163852.0
Belgium,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,58642.0
Belgium,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,93073.0
Belgium,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,124026.0
Belgium,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,107893.0
Belgium,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,183867.0
Belgium,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,186322.0
Belgium,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,150520.0
Belgium,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,168752.0
Belgium,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,46330.0
Belgium,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,69054.0
Belgium,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,121486.0
Belgium,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,143973.0
Switzerland,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,161398.0
Switzerland,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,284848.0
Germany,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,704732.0
Germany,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,551905.0
Germany,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,936364.0
Germany,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,575797.0
Germany,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,774183.0
Germany,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,1044736.0
Denmark,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,91631.0
Denmark,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,90231.0
Spain,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,83539578.0
Spain,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,82058291.0
Spain,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,80180124.0
Spain,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,87944959.0
Spain,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,92415804.0
Spain,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,98440678.0
Spain,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,98481278.0
Spain,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,96098994.0
Spain,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,50824968.0
Spain,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,73548911.0
Spain,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,85395637.0
Spain,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,87825144.0
France,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,791237.0
France,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,799809.0
France,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,916341.0
France,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,927242.0
France,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,823335.0
France,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,1299225.0
France,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,1365701.0
France,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,1308317.0
France,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,568420.0
France,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,603741.0
France,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,1464530.0
France,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,1917943.0
Hungary,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,4117.0
Hungary,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,3381.0
Hungary,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,7917.0
Hungary,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,21792.0
Hungary,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,25017.0
Hungary,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,15441.0
Hungary,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,44004.0
Hungary,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,28776.0
Ireland,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,89031.0
Ireland,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,85642.0
Ireland,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,77665.0
Ireland,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,78314.0
Ireland,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,86548.0
Ireland,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,144263.0
Ireland,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,144550.0
Ireland,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,124316.0
Ireland,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,35677.0
Ireland,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,117976.0
Ireland,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,177703.0
Italy,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,473262.0
Italy,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,191460.0
Italy,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,499793.0
Italy,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,588176.0
Italy,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,316046.0
Lithuania,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,7130.0
Lithuania,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,3851.0
Lithuania,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,6838.0
Lithuania,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,5047.0
Luxembourg,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,12256.0
Luxembourg,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,7980.0
Luxembourg,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,8705.0
Luxembourg,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,16139.0
Luxembourg,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,9854.0
Luxembourg,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,18527.0
Luxembourg,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,21692.0
Luxembourg,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,30519.0
Luxembourg,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,8967.0
Luxembourg,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,15073.0
Luxembourg,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,13056.0
Luxembourg,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,29723.0
Malta,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,1915.0
Malta,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,2235.0
Malta,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,10065.0
Malta,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,6212.0
Malta,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,8533.0
Netherlands,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,122169.0
Netherlands,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,128355.0
Netherlands,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,128602.0
Netherlands,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,129765.0
Netherlands,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,136696.0
Netherlands,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,236397.0
Netherlands,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,273877.0
Netherlands,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,216166.0
Netherlands,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,67262.0
Netherlands,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,95937.0
Netherlands,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,205220.0
Netherlands,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,181557.0
Norway,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,82626.0
Poland,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,18768.0
Poland,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,29395.0
Poland,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,24367.0
Poland,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,21322.0
Poland,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,23841.0
Poland,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,30451.0
Poland,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,20095.0
Poland,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,15693.0
Poland,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,35286.0
Poland,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,67018.0
Portugal,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,181247.0
Portugal,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,129165.0
Portugal,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,137685.0
Portugal,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,171951.0
Portugal,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,212413.0
Portugal,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,221747.0
Portugal,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,253259.0
Portugal,2019,,Personal reasons,From 1 to 3 nights,,Spain,,,298630.0
Portugal,2020,,Personal reasons,From 1 to 3 nights,,Spain,,,81270.0
Portugal,2021,,Personal reasons,From 1 to 3 nights,,Spain,,,113319.0
Portugal,2022,,Personal reasons,From 1 to 3 nights,,Spain,,,294672.0
Portugal,2023,,Personal reasons,From 1 to 3 nights,,Spain,,,442890.0
Sweden,2014,,Personal reasons,From 1 to 3 nights,,Spain,,,85771.0
Sweden,2015,,Personal reasons,From 1 to 3 nights,,Spain,,,127096.0
Sweden,2016,,Personal reasons,From 1 to 3 nights,,Spain,,,135425.0
Sweden,2017,,Personal reasons,From 1 to 3 nights,,Spain,,,270466.0
Sweden,2018,,Personal reasons,From 1 to 3 nights,,Spain,,,173505.0
United Kingdom,2012,,Personal reasons,From 1 to 3 nights,,Spain,,,916059.0
United Kingdom,2013,,Personal reasons,From 1 to 3 nights,,Spain,,,981423.0
Austria,2012,,Personal reasons,1 night or over,,Spain,,,535901.0
Austria,2013,,Personal reasons,1 night or over,,Spain,,,442436.0
Austria,2014,,Personal reasons,1 night or over,,Spain,,,508225.0
Austria,2015,,Personal reasons,1 night or over,,Spain,,,544880.0
Austria,2016,,Personal reasons,1 night or over,,Spain,,,566700.0
Austria,2017,,Personal reasons,1 night or over,,Spain,,,566119.0
Austria,2018,,Personal reasons,1 night or over,,Spain,,,480935.0
Austria,2019,,Personal reasons,1 night or over,,Spain,,,572515.0
Austria,2020,,Personal reasons,1 night or over,,Spain,,,119263.0
Austria,2021,,Personal reasons,1 night or over,,Spain,,,301993.0
Austria,2022,,Personal reasons,1 night or over,,Spain,,,711375.0
Austria,2023,,Personal reasons,1 night or over,,Spain,,,770384.0
Belgium,2012,,Personal reasons,1 night or over,,Spain,,,796225.0
Belgium,2013,,Personal reasons,1 night or over,,Spain,,,1063491.0
Belgium,2014,,Personal reasons,1 night or over,,Spain,,,1109477.0
Belgium,2015,,Personal reasons,1 night or over,,Spain,,,1171492.0
Belgium,2016,,Personal reasons,1 night or over,,Spain,,,1546826.0
Belgium,2017,,Personal reasons,1 night or over,,Spain,,,1430559.0
Belgium,2018,,Personal reasons,1 night or over,,Spain,,,1484494.0
Belgium,2019,,Personal reasons,1 night or over,,Spain,,,1540878.0
Belgium,2020,,Personal reasons,1 night or over,,Spain,,,454041.0
Belgium,2021,,Personal reasons,1 night or over,,Spain,,,842221.0
Belgium,2022,,Personal reasons,1 night or over,,Spain,,,1603198.0
Belgium,2023,,Personal reasons,1 night or over,,Spain,,,1581196.0
Bulgaria,2016,,Personal reasons,1 night or over,,Spain,,,46696.0
Bulgaria,2022,,Personal reasons,1 night or over,,Spain,,,41950.0
Switzerland,2012,,Personal reasons,1 night or over,,Spain,,,702514.0
Switzerland,2013,,Personal reasons,1 night or over,,Spain,,,826355.0
Switzerland,2014,,Personal reasons,1 night or over,,Spain,,,1005750.0
Switzerland,2015,,Personal reasons,1 night or over,,Spain,,,904531.0
Switzerland,2016,,Personal reasons,1 night or over,,Spain,,,963143.0
Switzerland,2017,,Personal reasons,1 night or over,,Spain,,,1349749.0
Switzerland,2018,,Personal reasons,1 night or over,,Spain,,,1171828.0
Switzerland,2019,,Personal reasons,1 night or over,,Spain,,,1037224.0
Switzerland,2020,,Personal reasons,1 night or over,,Spain,,,282818.0
Switzerland,2021,,Personal reasons,1 night or over,,Spain,,,616213.0
Switzerland,2022,,Personal reasons,1 night or over,,Spain,,,1126316.0
Cyprus,2012,,Personal reasons,1 night or over,,Spain,,,12345.0
Cyprus,2023,,Personal reasons,1 night or over,,Spain,,,28635.0
Czechia,2012,,Personal reasons,1 night or over,,Spain,,,202930.0
Czechia,2013,,Personal reasons,1 night or over,,Spain,,,184606.0
Czechia,2014,,Personal reasons,1 night or over,,Spain,,,174300.0
Czechia,2015,,Personal reasons,1 night or over,,Spain,,,131786.0
Czechia,2016,,Personal reasons,1 night or over,,Spain,,,181771.0
Czechia,2017,,Personal reasons,1 night or over,,Spain,,,257531.0
Czechia,2018,,Personal reasons,1 night or over,,Spain,,,241402.0
Czechia,2019,,Personal reasons,1 night or over,,Spain,,,217455.0
Czechia,2022,,Personal reasons,1 night or over,,Spain,,,289544.0
Czechia,2023,,Personal reasons,1 night or over,,Spain,,,359174.0
Germany,2012,,Personal reasons,1 night or over,,Spain,,,9465057.0
Germany,2013,,Personal reasons,1 night or over,,Spain,,,9695682.0
Germany,2014,,Personal reasons,1 night or over,,Spain,,,8694228.0
Germany,2015,,Personal reasons,1 night or over,,Spain,,,9420612.0
Germany,2016,,Personal reasons,1 night or over,,Spain,,,9610186.0
Germany,2017,,Personal reasons,1 night or over,,Spain,,,10154819.0
Germany,2018,,Personal reasons,1 night or over,,Spain,,,11040790.0
Germany,2019,,Personal reasons,1 night or over,,Spain,,,10522172.0
Germany,2020,,Personal reasons,1 night or over,,Spain,,,2571973.0
Germany,2021,,Personal reasons,1 night or over,,Spain,,,5293522.0
Germany,2022,,Personal reasons,1 night or over,,Spain,,,9110158.0
Germany,2023,,Personal reasons,1 night or over,,Spain,,,10161763.0
Denmark,2012,,Personal reasons,1 night or over,,Spain,,,713451.0
Denmark,2013,,Personal reasons,1 night or over,,Spain,,,716681.0
Denmark,2014,,Personal reasons,1 night or over,,Spain,,,767809.0
Denmark,2015,,Personal reasons,1 night or over,,Spain,,,815119.0
Denmark,2016,,Personal reasons,1 night or over,,Spain,,,807751.0
Denmark,2017,,Personal reasons,1 night or over,,Spain,,,965061.0
Denmark,2018,,Personal reasons,1 night or over,,Spain,,,1895002.0
Denmark,2019,,Personal reasons,1 night or over,,Spain,,,1574222.0
Denmark,2020,,Personal reasons,1 night or over,,Spain,,,329763.0
Denmark,2021,,Personal reasons,1 night or over,,Spain,,,433767.0
Denmark,2022,,Personal reasons,1 night or over,,Spain,,,821738.0
Denmark,2023,,Personal reasons,1 night or over,,Spain,,,839378.0
Estonia,2013,,Personal reasons,1 night or over,,Spain,,,47497.0
Estonia,2014,,Personal reasons,1 night or over,,Spain,,,35895.0
Estonia,2015,,Personal reasons,1 night or over,,Spain,,,43807.0
Estonia,2016,,Personal reasons,1 night or over,,Spain,,,46042.0
Estonia,2017,,Personal reasons,1 night or over,,Spain,,,60507.0
Estonia,2018,,Personal reasons,1 night or over,,Spain,,,71159.0
Estonia,2019,,Personal reasons,1 night or over,,Spain,,,80379.0
Estonia,2020,,Personal reasons,1 night or over,,Spain,,,20500.0
Estonia,2021,,Personal reasons,1 night or over,,Spain,,,33040.0
Estonia,2022,,Personal reasons,1 night or over,,Spain,,,59129.0
Estonia,2023,,Personal reasons,1 night or over,,Spain,,,66576.0
Greece,2012,,Personal reasons,1 night or over,,Spain,,,19010.0
Greece,2013,,Personal reasons,1 night or over,,Spain,,,19775.0
Greece,2014,,Personal reasons,1 night or over,,Spain,,,25664.0
Greece,2015,,Personal reasons,1 night or over,,Spain,,,15713.0
Greece,2016,,Personal reasons,1 night or over,,Spain,,,12945.0
Greece,2017,,Personal reasons,1 night or over,,Spain,,,26334.0
Greece,2018,,Personal reasons,1 night or over,,Spain,,,33316.0
Greece,2019,,Personal reasons,1 night or over,,Spain,,,15111.0
Greece,2022,,Personal reasons,1 night or over,,Spain,,,40864.0
Greece,2023,,Personal reasons,1 night or over,,Spain,,,30083.0
Spain,2012,,Personal reasons,1 night or over,,Spain,,,115084699.0
Spain,2013,,Personal reasons,1 night or over,,Spain,,,113318596.0
Spain,2014,,Personal reasons,1 night or over,,Spain,,,110258727.0
Spain,2015,,Personal reasons,1 night or over,,Spain,,,118297495.0
Spain,2016,,Personal reasons,1 night or over,,Spain,,,125026932.0
Spain,2017,,Personal reasons,1 night or over,,Spain,,,131951376.0
Spain,2018,,Personal reasons,1 night or over,,Spain,,,132197448.0
Spain,2019,,Personal reasons,1 night or over,,Spain,,,130466828.0
Spain,2020,,Personal reasons,1 night or over,,Spain,,,72183172.0
Spain,2021,,Personal reasons,1 night or over,,Spain,,,103596697.0
Spain,2022,,Personal reasons,1 night or over,,Spain,,,119294004.0
Spain,2023,,Personal reasons,1 night or over,,Spain,,,124108495.0
Finland,2012,,Personal reasons,1 night or over,,Spain,,,609661.0
Finland,2013,,Personal reasons,1 night or over,,Spain,,,656780.0
Finland,2014,,Personal reasons,1 night or over,,Spain,,,755380.0
Finland,2015,,Personal reasons,1 night or over,,Spain,,,648328.0
Finland,2016,,Personal reasons,1 night or over,,Spain,,,745349.0
Finland,2017,,Personal reasons,1 night or over,,Spain,,,781279.0
Finland,2018,,Personal reasons,1 night or over,,Spain,,,818933.0
Finland,2019,,Personal reasons,1 night or over,,Spain,,,673196.0
Finland,2020,,Personal reasons,1 night or over,,Spain,,,249380.0
Finland,2021,,Personal reasons,1 night or over,,Spain,,,213469.0
Finland,2022,,Personal reasons,1 night or over,,Spain,,,567093.0
Finland,2023,,Personal reasons,1 night or over,,Spain,,,796124.0
France,2012,,Personal reasons,1 night or over,,Spain,,,3985413.0
France,2013,,Personal reasons,1 night or over,,Spain,,,3976366.0
France,2014,,Personal reasons,1 night or over,,Spain,,,4460924.0
France,2015,,Personal reasons,1 night or over,,Spain,,,4177280.0
France,2016,,Personal reasons,1 night or over,,Spain,,,4125662.0
France,2017,,Personal reasons,1 night or over,,Spain,,,4828856.0
France,2018,,Personal reasons,1 night or over,,Spain,,,5213329.0
France,2019,,Personal reasons,1 night or over,,Spain,,,4863333.0
France,2020,,Personal reasons,1 night or over,,Spain,,,1732054.0
France,2021,,Personal reasons,1 night or over,,Spain,,,2730078.0
France,2022,,Personal reasons,1 night or over,,Spain,,,5347617.0
France,2023,,Personal reasons,1 night or over,,Spain,,,5922668.0
Croatia,2014,,Personal reasons,1 night or over,,Spain,,,44123.0
Croatia,2017,,Personal reasons,1 night or over,,Spain,,,44694.0
Croatia,2018,,Personal reasons,1 night or over,,Spain,,,31640.0
Croatia,2019,,Personal reasons,1 night or over,,Spain,,,31629.0
Croatia,2022,,Personal reasons,1 night or over,,Spain,,,36092.0
Croatia,2023,,Personal reasons,1 night or over,,Spain,,,57410.0
Hungary,2012,,Personal reasons,1 night or over,,Spain,,,102212.0
Hungary,2013,,Personal reasons,1 night or over,,Spain,,,53108.0
Hungary,2014,,Personal reasons,1 night or over,,Spain,,,52543.0
Hungary,2015,,Personal reasons,1 night or over,,Spain,,,90996.0
Hungary,2016,,Personal reasons,1 night or over,,Spain,,,117831.0
Hungary,2017,,Personal reasons,1 night or over,,Spain,,,166269.0
Hungary,2018,,Personal reasons,1 night or over,,Spain,,,184046.0
Hungary,2019,,Personal reasons,1 night or over,,Spain,,,211148.0
Hungary,2020,,Personal reasons,1 night or over,,Spain,,,44159.0
Hungary,2021,,Personal reasons,1 night or over,,Spain,,,63024.0
Hungary,2022,,Personal reasons,1 night or over,,Spain,,,247761.0
Hungary,2023,,Personal reasons,1 night or over,,Spain,,,317441.0
Ireland,2012,,Personal reasons,1 night or over,,Spain,,,1085603.0
Ireland,2013,,Personal reasons,1 night or over,,Spain,,,1100793.0
Ireland,2014,,Personal reasons,1 night or over,,Spain,,,1044368.0
Ireland,2015,,Personal reasons,1 night or over,,Spain,,,1210455.0
Ireland,2016,,Personal reasons,1 night or over,,Spain,,,1256239.0
Ireland,2017,,Personal reasons,1 night or over,,Spain,,,1405917.0
Ireland,2018,,Personal reasons,1 night or over,,Spain,,,1443539.0
Ireland,2019,,Personal reasons,1 night or over,,Spain,,,1514616.0
Ireland,2020,,Personal reasons,1 night or over,,Spain,,,307256.0
Ireland,2021,,Personal reasons,1 night or over,,Spain,,,246722.0
Ireland,2022,,Personal reasons,1 night or over,,Spain,,,1332983.0
Ireland,2023,,Personal reasons,1 night or over,,Spain,,,1579082.0
Italy,2012,,Personal reasons,1 night or over,,Spain,,,1753419.0
