country_id,country_name,year,accommodation,purpose,duration,transport,destination,value_accomodation,value_transport,value_destination,arrivals_million
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Spain,NULL,NULL,130466828.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Spain,NULL,NULL,34367834.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Spain,NULL,NULL,39906509.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","1 night or over",NULL,Spain,NULL,NULL,50746873.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","4 nights or over",NULL,Spain,NULL,NULL,10840364.0000,83.50
2,Spain,2019,NULL,"Professional, business","From 1 to 3 nights",NULL,Spain,NULL,NULL,5524716.0000,83.50
2,Spain,2019,NULL,"Professional, business","1 night or over",NULL,Spain,NULL,NULL,6724181.0000,83.50
2,Spain,2019,NULL,"Professional, business","4 nights or over",NULL,Spain,NULL,NULL,1199465.0000,83.50
2,Spain,2019,NULL,Total,"From 1 to 3 nights",NULL,Spain,NULL,NULL,101623710.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Spain,NULL,NULL,137191009.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Spain,NULL,NULL,35567299.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Finland,NULL,NULL,37966.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Finland,NULL,NULL,54436.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Finland,NULL,NULL,35902.0000,83.50
2,Spain,2019,NULL,"Personal reasons","From 1 to 3 nights",NULL,France,NULL,NULL,1055822.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,France,NULL,NULL,2351735.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,France,NULL,NULL,1295912.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,France,NULL,NULL,216689.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","1 night or over",NULL,France,NULL,NULL,480541.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","4 nights or over",NULL,France,NULL,NULL,263852.0000,83.50
2,Spain,2019,NULL,"Professional, business","From 1 to 3 nights",NULL,France,NULL,NULL,170287.0000,83.50
2,Spain,2019,NULL,"Professional, business","1 night or over",NULL,France,NULL,NULL,208452.0000,83.50
2,Spain,2019,NULL,"Professional, business","4 nights or over",NULL,France,NULL,NULL,38165.0000,83.50
2,Spain,2019,NULL,Total,"From 1 to 3 nights",NULL,France,NULL,NULL,1226110.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,France,NULL,NULL,2560187.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,France,NULL,NULL,1334077.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Croatia,NULL,NULL,69950.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Croatia,NULL,NULL,69051.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,78624.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,73871.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Hungary,NULL,NULL,180909.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Hungary,NULL,NULL,124036.0000,83.50
2,Spain,2019,NULL,Total,"From 1 to 3 nights",NULL,Hungary,NULL,NULL,60407.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Hungary,NULL,NULL,192209.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Hungary,NULL,NULL,131803.0000,83.50
2,Spain,2019,NULL,"Personal reasons","From 1 to 3 nights",NULL,Ireland,NULL,NULL,88071.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Ireland,NULL,NULL,221516.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Ireland,NULL,NULL,133445.0000,83.50
2,Spain,2019,NULL,Total,"From 1 to 3 nights",NULL,Ireland,NULL,NULL,91107.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Ireland,NULL,NULL,233460.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Ireland,NULL,NULL,142352.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Iceland,NULL,NULL,84774.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Iceland,NULL,NULL,84774.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Iceland,NULL,NULL,85987.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Iceland,NULL,NULL,85987.0000,83.50
2,Spain,2019,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,556937.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,1678506.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,1121569.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Italy,NULL,NULL,86977.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,232585.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","4 nights or over",NULL,Italy,NULL,NULL,145608.0000,83.50
2,Spain,2019,NULL,"Professional, business","From 1 to 3 nights",NULL,Italy,NULL,NULL,141158.0000,83.50
2,Spain,2019,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,216282.0000,83.50
2,Spain,2019,NULL,"Professional, business","4 nights or over",NULL,Italy,NULL,NULL,75124.0000,83.50
2,Spain,2019,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,698095.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,1894788.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,1196693.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Japan,NULL,NULL,90585.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Japan,NULL,NULL,90585.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Japan,NULL,NULL,102683.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Japan,NULL,NULL,102683.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Malta,NULL,NULL,111499.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Malta,NULL,NULL,81009.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Malta,NULL,NULL,130090.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Malta,NULL,NULL,89231.0000,83.50
2,Spain,2019,NULL,"Personal reasons","From 1 to 3 nights",NULL,Netherlands,NULL,NULL,173346.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Netherlands,NULL,NULL,362951.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Netherlands,NULL,NULL,189605.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","1 night or over",NULL,Netherlands,NULL,NULL,106334.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","4 nights or over",NULL,Netherlands,NULL,NULL,53313.0000,83.50
2,Spain,2019,NULL,"Professional, business","From 1 to 3 nights",NULL,Netherlands,NULL,NULL,46379.0000,83.50
2,Spain,2019,NULL,"Professional, business","1 night or over",NULL,Netherlands,NULL,NULL,66092.0000,83.50
2,Spain,2019,NULL,Total,"From 1 to 3 nights",NULL,Netherlands,NULL,NULL,219725.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Netherlands,NULL,NULL,429043.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Netherlands,NULL,NULL,209318.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Norway,NULL,NULL,106306.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Norway,NULL,NULL,104493.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Norway,NULL,NULL,118654.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Norway,NULL,NULL,106294.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Poland,NULL,NULL,141465.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Poland,NULL,NULL,120168.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Poland,NULL,NULL,162868.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Poland,NULL,NULL,130609.0000,83.50
2,Spain,2019,NULL,"Personal reasons","From 1 to 3 nights",NULL,Portugal,NULL,NULL,1042912.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Portugal,NULL,NULL,2167553.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Portugal,NULL,NULL,1124640.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Portugal,NULL,NULL,120910.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","1 night or over",NULL,Portugal,NULL,NULL,245497.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","4 nights or over",NULL,Portugal,NULL,NULL,124587.0000,83.50
2,Spain,2019,NULL,"Professional, business","From 1 to 3 nights",NULL,Portugal,NULL,NULL,142457.0000,83.50
2,Spain,2019,NULL,"Professional, business","1 night or over",NULL,Portugal,NULL,NULL,187908.0000,83.50
2,Spain,2019,NULL,"Professional, business","4 nights or over",NULL,Portugal,NULL,NULL,45451.0000,83.50
2,Spain,2019,NULL,Total,"From 1 to 3 nights",NULL,Portugal,NULL,NULL,1185369.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Portugal,NULL,NULL,2355460.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Portugal,NULL,NULL,1170091.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Romania,NULL,NULL,295667.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Romania,NULL,NULL,244151.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","1 night or over",NULL,Romania,NULL,NULL,194189.0000,83.50
2,Spain,2019,NULL,"Visits to friends and relatives","4 nights or over",NULL,Romania,NULL,NULL,148778.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Romania,NULL,NULL,334805.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Romania,NULL,NULL,283289.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Russia,NULL,NULL,135497.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Russia,NULL,NULL,133248.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Russia,NULL,NULL,138568.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Russia,NULL,NULL,135548.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Sweden,NULL,NULL,107501.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Sweden,NULL,NULL,92647.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Sweden,NULL,NULL,150724.0000,83.50
2,Spain,2019,NULL,Total,"4 nights or over",NULL,Sweden,NULL,NULL,92647.0000,83.50
2,Spain,2019,NULL,"Personal reasons","1 night or over",NULL,Türkiye,NULL,NULL,96214.0000,83.50
2,Spain,2019,NULL,"Personal reasons","4 nights or over",NULL,Türkiye,NULL,NULL,88546.0000,83.50
2,Spain,2019,NULL,Total,"1 night or over",NULL,Türkiye,NULL,NULL,127637.0000,83.50
